protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug
Upheaval V3,-,Dexs,['Hyperliquid L1'],20897424.101000156,[],,,,['api'],0,0,,0,upheaval v3,upheaval-v3
Uplift DAO,LIFT,Launchpad,['Binance'],0.0,[],,,,['api'],0,0,,0,uplift dao,uplift-dao
Upshift,-,Onchain Capital Allocator,['Multi-Chain'],348131369.7718988,[],,,,['api'],0,0,,0,upshift,upshift
UrDEX Finance,URD,Derivatives,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,urdex finance,urdex-finance
Ura Dex,-,Dexs,['Terra2'],5887.722440563529,[],,,,['api'],0,0,,0,ura dex,ura-dex
Uranium.io,-,RWA,['Etherlink'],7234372.404058544,[],,,,['api'],0,0,,0,uranium.io,uranium.io
Usual,USUAL,RWA,['Ethereum'],256852137.32423848,[],,,,['api'],0,0,,0,usual,usual
Usury Finance,-,Lending,['Multi-Chain'],1.0030249371409692,[],,,,['api'],0,0,,0,usury finance,usury-finance
Uswap,-,Dexs,['Tron'],682261.3468656907,[],,,,['api'],0,0,,0,uswap,uswap
UtyabSwap,UTYAB,Dexs,['TON'],13.76205300036,[],,,,['api'],0,0,,0,utyabswap,utyabswap
UwU Lend,UWU,Lending,['Ethereum'],314207.8622883261,[],,,,['api'],0,0,,0,uwu lend,uwu-lend
V12,-,Dexs,['Fuel'],17153.705533581262,[],,,,['api'],0,0,,0,v12,v12
V3S Finance,V3S,Algo-Stables,['Cronos'],28.16024057205058,[],,,,['api'],0,0,,0,v3s finance,v3s-finance
VALR,-,CEX,['Multi-Chain'],233566048.94772547,[],,,,['api'],0,0,,0,valr,valr
VAX,-,Dexs,['MultiVAC'],19908.23384097427,[],,,,['api'],0,0,,0,vax,vax
VECTOR.FUN,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0,vector.fun,vector.fun
VII Finance,-,Leveraged Farming,['Unichain'],7023.39536199756,[],,,,['api'],0,0,,0,vii finance,vii-finance
VITCSwap,-,Dexs,['Vite'],4777.542523288058,[],,,,['api'],0,0,,0,vitcswap,vitcswap
VMEX Finance,VMEX,Lending,['Multi-Chain'],2635.392445840626,[],,,,['api'],0,0,,0,vmex finance,vmex-finance
VNX,-,RWA,['Multi-Chain'],11129847.060972689,[],,,,['api'],0,0,,0,vnx,vnx
VVS Flawless,VVS,Dexs,['Cronos'],3237780.6633026637,[],,,,['api'],0,0,,0,vvs flawless,vvs-flawless
VVS Standard,VVS,Dexs,['Cronos'],328829850.4890827,[],,,,['api'],0,0,,0,vvs standard,vvs-standard
Vacus Finance,VCS,Yield Aggregator,['Avalanche'],0.8178986429013764,[],,,,['api'],0,0,,0,vacus finance,vacus-finance
Vader AI,VADER,AI Agents,['Base'],0.0,[],,,,['api'],0,0,,0,vader ai,vader-ai
Valantis,-,Dexs,['Hyperliquid L1'],25433871.50448742,[],,,,['api'],0,0,,0,valantis,
Valas Finance,VALAS,Lending,['Binance'],808217.4442213838,[],,,,['api'],0,0,,0,valas finance,valas-finance
Valence,-,Treasury Manager,['Multi-Chain'],747957.44215361,[],,,,['api'],0,0,,0,valence,valence
Valerian,VAL,Yield,['Astar'],0.0,[],,,,['api'],0,0,,0,valerian,valerian
ValhallaDAO,VALDAO,Reserve Currency,['Avalanche'],1.7453666921254015e-05,[],,,,['api'],0,0,,0,valhalladao,valhalladao
Valkyrie,VKR,Launchpad,['Terra'],0.0,[],,,,['api'],0,0,,0,valkyrie,valkyrie
ValleySwap,VS,Dexs,['Oasis'],168.92591899683046,[],,,,['api'],0,0,,0,valleyswap,valleyswap
Valorem,-,Options,['Arbitrum'],86.37670329985605,[],,,,['api'],0,0,,0,valorem,valorem
Valoro,-,Indexes,['Elrond'],4557.588150002397,[],,,,['api'],0,0,,0,valoro,valoro
Value Liquid,VALUE,Dexs,['Ethereum'],229424.8860223436,[],,,,['api'],0,0,,0,value liquid,value-liquid
ValueDefi,VALUE,Dexs,['Binance'],622605.439880541,[],,,,['api'],0,0,,0,valuedefi,valuedefi
VampireSwap,VAM,Dexs,['Fantom'],141.78759499179762,[],,,,['api'],0,0,,0,vampireswap,vampireswap
VanEck Treasury Fund,-,RWA,['Multi-Chain'],74138885.14999999,[],,,,['api'],0,0,,0,vaneck treasury fund,vaneck-treasury-fund
VanSwap,VAN,Dexs,['Vision'],3236854.078564762,[],,,,['api'],0,0,,0,vanswap,vanswap
Vana,VANA,Chain,['nan'],,[],,,,['api'],0,0,,0,vana,vana
Vanilla,VNL,Derivatives,['Ethereum'],30002.128613800018,[],,,,['api'],0,0,,0,vanilla,vanilla
VanillaSwap V2,-,Dexs,['DeFiChain EVM'],108136.72708196862,[],,,,['api'],0,0,,0,vanillaswap v2,vanillaswap-v2
VanillaSwap V3,-,Dexs,['DeFiChain EVM'],10691.251854763752,[],,,,['api'],0,0,,0,vanillaswap v3,vanillaswap-v3
VaporDex V1,VAPE,Dexs,['Multi-Chain'],1321266.4768326194,[],,,,['api'],0,0,,0,vapordex v1,vapordex-v1
VaporDex V2,VAPE,Dexs,['Multi-Chain'],25144.6577351449,[],,,,['api'],0,0,,0,vapordex v2,vapordex-v2
VaporFi,VPND,Yield,['Avalanche'],0.0,[],,,,['api'],0,0,,0,vaporfi,vaporfi
Vaporwave,VWAVE,Yield Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,vaporwave,vaporwave
Vaquita Protocol,-,Yield Aggregator,['Base'],1.922048058942,[],,,,['api'],0,0,,0,vaquita protocol,vaquita-protocol
Varen,VRN,Dexs,['Ethereum'],248328.22803764933,[],,,,['api'],0,0,,0,varen,varen
Varlamore Capital,-,Risk Curators,['Multi-Chain'],13691797.411275277,[],,,,['api'],0,0,,0,varlamore capital,varlamore-capital
Vault Bridge,-,Risk Curators,['Ethereum'],218459889.0373851,[],,,,['api'],0,0,,0,vault bridge,vault-bridge
Vault Tech,$VAULT,Services,['Ethereum'],0.0,[],,,,['api'],0,0,,0,vault tech,vault-tech
VaultCraft,VCX,Yield,['Multi-Chain'],112980016.02599058,[],,,,['api'],0,0,,0,vaultcraft,vaultcraft
VaultLayer,-,Liquid Staking,['Multi-Chain'],5008.079816761317,[],,,,['api'],0,0,,0,vaultlayer,vaultlayer
VaultWin,-,Gaming,['Bahamut'],1.04208,[],,,,['api'],0,0,,0,vaultwin,vaultwin
Vaulta RAM,-,Dexs,['EOS'],9553315.582752954,[],,,,['api'],0,0,,0,vaulta ram,vaulta-ram
Vaulta REX,EOS,Lending,['EOS'],128071224.80301516,[],,,,['api'],0,0,,0,vaulta rex,vaulta-rex
Vaultka,VKA,Yield,['Multi-Chain'],1188231.2878802423,[],,,,['api'],0,0,,0,vaultka,vaultka
Vaulty Finance,VLTY,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0,vaulty finance,vaulty-finance
VeRocket,-,Dexs,['VeChain'],110236.96389123022,[],,,,['api'],0,0,,0,verocket,verocket
VeTrade,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,vetrade,vetrade
Veax,VEAX,Dexs,['Near'],54865.83186204544,[],,,,['api'],0,0,,0,veax,veax
Vectis Finance,-,Yield,['Solana'],22983116.55151137,[],,,,['api'],0,0,,0,vectis finance,vectis-finance
Vector Finance,VTX,Yield,['Avalanche'],873217.0768018907,[],,,,['api'],0,0,,0,vector finance,vector-finance
Vector Reserve,VEC,Indexes,['Ethereum'],121257.59069741944,[],,,,['api'],0,0,,0,vector reserve,vector-reserve
Veda,-,Onchain Capital Allocator,['Multi-Chain'],6105828769.124799,[],,,,['api'],0,0,,0,veda,veda
Vee Finance,VEE,Lending,['Multi-Chain'],14258.31301025877,[],,,,['api'],0,0,,0,vee finance,vee-finance
Vega Protocol,VEGA,Derivatives,['Multi-Chain'],228.3658555,[],,,,['api'],0,0,,0,vega protocol,vega-protocol
Veil Cash,VEIL,Privacy,['Base'],53341.684735384726,[],,,,['api'],0,0,,0,veil cash,veil-cash
Vela Exchange,VELA,Derivatives,['Multi-Chain'],367875.267031132,[],,,,['api'],0,0,,0,vela exchange,vela-exchange
Velar Protocol,VELAR,Dexs,['Stacks'],1073891.2153312347,[],,,,['api'],0,0,,0,velar protocol,vega-protocol
VelasPad,VLXPAD,Launchpad,['Velas'],0.0,[],,,,['api'],0,0,,0,velaspad,velaspad
VeleroDAO,VDGT,CDP,['Velas'],0.0,[],,,,['api'],0,0,,0,velerodao,velerodao
Velhalla,SCAR,Gaming,['Velas'],0.0,[],,,,['api'],0,0,,0,velhalla,velhalla
Velo Finance,VELO,Dexs,['Binance'],153436.84862484498,[],,,,['api'],0,0,,0,velo finance,velo-finance
Velocimeter V1,FLOW,Dexs,['Canto'],610.1798775318152,[],,,,['api'],0,0,,0,velocimeter v1,velocimeter-v1
Velocimeter V2,FLOW,Dexs,['Multi-Chain'],101860.81663547424,[],,,,['api'],0,0,,0,velocimeter v2,velocimeter-v2
Velocimeter V4,-,Dexs,['IOTA EVM'],18368.14858409688,[],,,,['api'],0,0,,0,velocimeter v4,velocimeter-v4
Velocore V1,VC,Dexs,['zkSync Era'],181539.209266345,[],,,,['api'],0,0,,0,velocore v1,velocore-v1
Velocore V2,VC,Dexs,['Multi-Chain'],2344.434601693968,[],,,,['api'],0,0,,0,velocore v2,velocore-v2
Velodrome V1,VELO,Dexs,['Optimism'],1022249.1746367484,[],,,,['api'],0,0,,0,velodrome v1,velodrome-v1
Velodrome V2,VELO,Dexs,['Multi-Chain'],38440298.66922967,[],,,,['api'],0,0,,0,velodrome v2,velodrome-v2
Velodrome V3,VELO,Dexs,['Multi-Chain'],28742768.76350045,[],,,,['api'],0,0,,0,velodrome v3,velodrome-v3
Velora,PSP,DEX Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,velora,velora
Velvet V1,-,Indexes,['Binance'],71816.56478787758,[],,,,['api'],0,0,,0,velvet v1,velvet-v1
Velvet V2,-,Indexes,['Multi-Chain'],652818.9610770004,[],,,,['api'],0,0,,0,velvet v2,velvet-v2
Velvet V3,-,Yield,['Multi-Chain'],6279022.279395652,[],,,,['api'],0,0,,0,velvet v3,velvet-v3
Vendor V1,-,Lending,['Multi-Chain'],1.001,[],,,,['api'],0,0,,0,vendor v1,vendor-v1
Vendor V2,-,Lending,['Multi-Chain'],118495.24550462054,[],,,,['api'],0,0,,0,vendor v2,vendor-v2
VeniceSwap,-,Dexs,['Findora'],281.6252968600519,[],,,,['api'],0,0,,0,veniceswap,veniceswap
Veno Finance,VNO,Liquid Staking,['Multi-Chain'],103594179.60294178,[],,,,['api'],0,0,,0,veno finance,veno-finance
VenomBridge,-,Bridge,['Multi-Chain'],6978852.391670933,[],,,,['api'],0,0,,0,venombridge,venombridge
VenomStake,-,Liquid Staking,['Venom'],92580056.66290908,[],,,,['api'],0,0,,0,venomstake,venomstake
Venus Core Pool,XVS,Lending,['Multi-Chain'],1872848509.5975409,[],,,,['api'],0,0,,0,venus core pool,venus-core-pool
Venus Isolated Pools,XVS,Lending,['Multi-Chain'],3955982.68298219,[],,,,['api'],0,0,,0,venus isolated pools,venus-isolated-pools
Venuswap,VEN,Dexs,['Zkfair'],1735.601232583626,[],,,,['api'],0,0,,0,venuswap,venuswap
Veplus,VEP,Dexs,['Binance'],28042.63391925159,[],,,,['api'],0,0,,0,veplus,veplus
Verified Credits,-,Farm,['Kava'],0.0,[],,,,['api'],0,0,,0,verified credits,verified-credits
Verified Network,-,RWA,['Multi-Chain'],126693.1145025,[],,,,['api'],0,0,,0,verified network,verified-network
Verio,-,Liquid Staking,['Story'],45487601.83213315,[],,,,['api'],0,0,,0,verio,verio
Veritable DAO,VRT,Yield,['Polygon'],57.87257100932504,[],,,,['api'],0,0,,0,veritable dao,veritable-dao
Versa Finance,VERSA,Dexs,['Astar'],6244.582623269614,[],,,,['api'],0,0,,0,versa finance,versa-finance
VersaGames,VERSA,Gaming,['Cronos'],0.0,[],,,,['api'],0,0,,0,versagames,versagames
Verse,VERSE,Dexs,['Multi-Chain'],1097853.111228934,[],,,,['api'],0,0,,0,verse,verse
Vertex AMM,VRTX,Dexs,['nan'],,[],,,,['api'],0,0,,0,vertex amm,vertex-amm
Vertex Perps,VRTX,Derivatives,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,vertex perps,vertex-perps
Verus Market,-,Dexs,['Verus'],41263779.81002101,[],,,,['api'],0,0,,0,verus market,verus-market
VeryLongSwap AMM,-,Dexs,['Astar zkEVM'],16181.891995966416,[],,,,['api'],0,0,,0,verylongswap amm,verylongswap-amm
VeryLongSwap Farm,-,Farm,['Astar zkEVM'],861.367873286551,[],,,,['api'],0,0,,0,verylongswap farm,verylongswap-farm
Vesper,VSP,Yield Aggregator,['Multi-Chain'],54070868.481472775,[],,,,['api'],0,0,,0,vesper,vesper
Vesq,VESQ,Reserve Currency,['Polygon'],2.45293797489399,[],,,,['api'],0,0,,0,vesq,vesq
Vest Exchange,-,Derivatives,['Multi-Chain'],14974933.608614163,[],,,,['api'],0,0,,0,vest exchange,waves-exchange
Vesta Equity,-,RWA,['Algorand'],20634337.0,[],,,,['api'],0,0,,0,vesta equity,vesta-equity
Vesta Finance,VSTA,CDP,['Arbitrum'],15045.64433140561,[],,,,['api'],0,0,,0,vesta finance,vesta-finance
Vestige,VEST,Launchpad,['Algorand'],854571.391578,[],,,,['api'],0,0,,0,vestige,vestige
Vesu,-,Lending,['Starknet'],29259544.035530537,[],,,,['api'],0,0,,0,vesu,vesu
Vexchange,VEX,Dexs,['VeChain'],228447.17450917044,[],,,,['api'],0,0,,0,vexchange,vexchange
Vexy,-,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0,vexy,vexy
Vibes,-,Trading App,['nan'],,[],,,,['api'],0,0,,0,vibes,vibes
Vibrant Finance,-,Dexs,['Neon'],15946.45482008976,[],,,,['api'],0,0,,0,vibrant finance,vibrant-finance
Vicuna Lending,-,Lending,['Sonic'],53817.8820527315,[],,,,['api'],0,0,,0,vicuna lending,vicuna-lending
Vicuna Leveraged Farming,-,Leveraged Farming,['Sonic'],7906.3131662997,[],,,,['api'],0,0,,0,vicuna leveraged farming,vicuna-leveraged-farming
Vidya,VIDYA,Gaming,['Ethereum'],0.0,[],,,,['api'],0,0,,0,vidya,vidya
Vies Token,VIES,Ponzi,['Cronos'],0.0,[],,,,['api'],0,0,,0,vies token,vies-token
Vigor,VIG,Lending,['EOS'],166854.34200863785,[],,,,['api'],0,0,,0,vigor,vigor
VikingsFinance,VAL,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0,vikingsfinance,vikingsfinance
Vine Money,-,CDP,['Sapphire'],6592.356262827292,[],,,,['api'],0,0,,0,vine money,vine-money
Vingt.io,-,Indexes,['Multi-Chain'],156.11912294231809,[],,,,['api'],0,0,,0,vingt.io,vingt.io
VinuFinance,VC,Lending,['VinuChain'],230.7964853964451,[],,,,['api'],0,0,,0,vinufinance,vinufinance
VinuNFT,VC,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0,vinunft,vinunft
VinuSwap,VC,Dexs,['VinuChain'],13285.627596232409,[],,,,['api'],0,0,,0,vinuswap,vinuswap
ViperSwap,VIPER,Dexs,['Harmony'],90983.19137669448,[],,,,['api'],0,0,,0,viperswap,viperswap
Vires Finance,VIRES,Lending,['Waves'],9853964.397401672,[],,,,['api'],0,0,,0,vires finance,vires-finance
Viridian Exchange,VIRI,Dexs,['CORE'],851.7192114870086,[],,,,['api'],0,0,,0,viridian exchange,viridian-exchange
VirtuSwap,VRSW,Dexs,['Multi-Chain'],6814.700981457279,[],,,,['api'],0,0,,0,virtuswap,virtuswap
Virtuals Protocol,VIRTUAL,AI Agents,['nan'],,[],,,,['api'],0,0,,0,virtuals protocol,virtuals-protocol
Virtue,-,CDP,['IOTA'],7972414.25606888,[],,,,['api'],0,0,,0,virtue,virtue
Vishwa,-,Onchain Capital Allocator,['Bitcoin'],22676971.60895168,[],,,,['api'],0,0,,0,vishwa,vishwa
ViteX,VX,Dexs,['Vite'],4944710.11093622,[],,,,['api'],0,0,,0,vitex,vitex
Viva,VIVA,Yield,['Vite'],80730.4646866,[],,,,['api'],0,0,,0,viva,viva
VivaLeva Protocol,-,Leveraged Farming,['zkSync Era'],47503.69935183323,[],,,,['api'],0,0,,0,vivaleva protocol,vivaleva-protocol
Vivacity Finance,-,RWA Lending,['Canto'],46587.951605138915,[],,,,['api'],0,0,,0,vivacity finance,vivacity-finance
ViveLaBouje,VIVE,Yield,['Fantom'],159.2856127423081,[],,,,['api'],0,0,,0,vivelabouje,vivelabouje
Void,VOID,Yield,['Fantom'],0.0,[],,,,['api'],0,0,,0,void,void
VolBoost,-,Volume Boosting,['nan'],,[],,,,['api'],0,0,,0,volboost,volboost
Volcano,-,Farm,['Blast'],2121.3591654063275,[],,,,['api'],0,0,,0,volcano,volcano
Volmex,-,Yield,['Multi-Chain'],383304.7411035312,[],,,,['api'],0,0,,0,volmex,volmex
Volo,NAVX,Liquid Staking,['Sui'],78568069.59896399,[],,,,['api'],0,0,,0,volo,
VoltSwap,VOLT,Dexs,['Multi-Chain'],226199.5497306561,[],,,,['api'],0,0,,0,voltswap,voltswap
VoltSwap V2,VOLT,Dexs,['Multi-Chain'],336810.3432327351,[],,,,['api'],0,0,,0,voltswap v2,voltswap-v2
Volta Club,VOLTA,Reserve Currency,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,volta club,volta-club
Volta DAO,VOLTa,Reserve Currency,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,volta dao,volta-dao
Volta Finance,VOLTA,CDP,['Arbitrum'],97589.05703322988,[],,,,['api'],0,0,,0,volta finance,volta-finance
Volta Markets,-,Derivatives,['CORE'],33178.877360609025,[],,,,['api'],0,0,,0,volta markets,volta-markets
Voltage AMM,VOLT,Dexs,['Fuse'],121620.16727385904,[],,,,['api'],0,0,,0,voltage amm,voltage-amm
Voltage Lending,VOLT,Lending,['Fuse'],45027.48516382776,[],,,,['api'],0,0,,0,voltage lending,voltage-lending
Voltage Liquid Staking,VOLT,Liquid Staking,['Fuse'],108166.77535043433,[],,,,['api'],0,0,,0,voltage liquid staking,voltage-liquid-staking
Voltage StableSwap,VOLT,Dexs,['Fuse'],19240.244638703523,[],,,,['api'],0,0,,0,voltage stableswap,voltage-stableswap
Voltage V3,VOLT,Dexs,['Fuse'],5518.208267765538,[],,,,['api'],0,0,,0,voltage v3,voltage-v3
Voltage V4,VOLT,Dexs,['Fuse'],344103.17485938,[],,,,['api'],0,0,,0,voltage v4,voltage-v4
VoltageSwap,VOLT,Dexs,['Scroll'],122.89807733197595,[],,,,['api'],0,0,,0,voltageswap,voltageswap
Voltz,-,Derivatives,['Multi-Chain'],332897.77508152305,[],,,,['api'],0,0,,0,voltz,voltz
Voodoo Trade Base,VMX,Derivatives,['Base'],2920.226675050123,[],,,,['api'],0,0,,0,voodoo trade base,voodoo-trade-base
Voodoo Trade Fantom,VMX,Derivatives,['Fantom'],49.95342634735302,[],,,,['api'],0,0,,0,voodoo trade fantom,voodoo-trade-fantom
Vooi,-,Derivatives,['nan'],,[],,,,['api'],0,0,,0,vooi,vooi
Vooi V1,-,Dexs,['Linea'],18048.83362438237,[],,,,['api'],0,0,,0,vooi v1,vooi-v1
Vortex DAO,SPACE,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0,vortex dao,vortex-dao
Vortex Protocol,SMAK,Dexs,['Tezos'],12991.386625425268,[],,,,['api'],0,0,,0,vortex protocol,vortex-protocol
Votre,-,Lending,['Base'],124209.6739788608,[],,,,['api'],0,0,,0,votre,votre
Vovo Finance,-,Yield,['Arbitrum'],35521.15548201911,[],,,,['api'],0,0,,0,vovo finance,vovo-finance
Voyager,VGX,CEX,['Ethereum'],0.0,[],,,,['api'],0,0,,0,voyager,voyager
VulcanDex,-,Dexs,['Polygon'],87505.98703664073,[],,,,['api'],0,0,,0,vulcandex,vulcandex
VultureSwap,VULTR,Dexs,['Cronos'],6654.586163529207,[],,,,['api'],0,0,,0,vultureswap,vultureswap
VyFinance Dex,VYFI,Dexs,['Cardano'],3861405.161960439,[],,,,['api'],0,0,,0,vyfinance dex,vyfinance-dex
W-DEX,-,Dexs,['Polygon'],3882035.2867394593,[],,,,['api'],0,0,,0,w-dex,w-dex
W3swap,-,Dexs,['Multi-Chain'],75723.65829689457,[],,,,['api'],0,0,,0,w3swap,w3swap
WAGMI,WAGMI,Dexs,['Multi-Chain'],5293808.531768282,[],,,,['api'],0,0,,0,wagmi,wagmi
WAX.FUN,-,Launchpad,['Wax'],5832.155754806675,[],,,,['api'],0,0,,0,wax.fun,wax.fun
WBROCK Staking,-,Staking Pool,['Multi-Chain'],175111.79196209548,[],,,,['api'],0,0,,0,wbrock staking,wbrock-staking
WBTC,-,Bridge,['Bitcoin'],14248531189.289286,[],,,,['api'],0,0,,0,wbtc,wbtc
WDJC,-,Gaming,['Wax'],0.093563756161456,[],,,,['api'],0,0,,0,wdjc,wdjc
WEMIX Concentrated Range Deposit,-,Dexs,['WEMIX'],6809627.344275047,[],,,,['api'],0,0,,0,wemix concentrated range deposit,wemix-concentrated-range-deposit
WEMIX Full Range Deposit,-,Dexs,['WEMIX'],2589143.298209505,[],,,,['api'],0,0,,0,wemix full range deposit,wemix-full-range-deposit
WEMIX Liquid Staking,-,Liquid Staking,['WEMIX'],1745971.238767151,[],,,,['api'],0,0,,0,wemix liquid staking,wemix-liquid-staking
WEMIX on Kroma,-,Liquid Staking,['Kroma'],178456.817477967,[],,,,['api'],0,0,,0,wemix on kroma,wemix-on-kroma
WEMIX.FI Lend,-,Lending,['WEMIX'],2563079.95701404,[],,,,['api'],0,0,,0,wemix.fi lend,wemix.fi-lend
WEMIX.FI Staking,-,Staking Pool,['WEMIX'],71996434.33427666,[],,,,['api'],0,0,,0,wemix.fi staking,wemix.fi-staking
WINK,WINK,Farm,['Polygon'],1875.5142441121352,[],,,,['api'],0,0,,0,wink,wink
WINR Protocol,WINR,Prediction Market,['Arbitrum'],166006.59577966543,[],,,,['api'],0,0,,0,winr protocol,winr-protocol
WOO X,WOO,CEX,['Multi-Chain'],29861069.246611588,[],,,,['api'],0,0,,0,woo x,woo-x
WOOFi Earn,WOO,Yield,['Multi-Chain'],8788271.824924001,[],,,,['api'],0,0,,0,woofi earn,woofi-earn
WOOFi Swap,WOO,Dexs,['Multi-Chain'],8794877.292353377,[],,,,['api'],0,0,,0,woofi swap,woofi-swap
WOWMAX Exchange,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,wowmax exchange,wowmax-exchange
WOWswap,WOW,Dexs,['Multi-Chain'],62943.79714690613,[],,,,['api'],0,0,,0,wowswap,wowswap
WTFDOGE,WTFDOGE,Farm,['Dogechain'],229.2088066884565,[],,,,['api'],0,0,,0,wtfdoge,wtfdoge
WYND DEX,WYND,Dexs,['Juno'],167019.0877894317,[],,,,['api'],0,0,,0,wynd dex,wynd-dex
WYND LSD,-,Liquid Staking,['Juno'],0.0,[],,,,['api'],0,0,,0,wynd lsd,wynd-lsd
Wagmi Memepad,-,Launchpad,['TON'],992.28527665474,[],,,,['api'],0,0,,0,wagmi memepad,wagmi-memepad
WagmiDAO,GMI,Reserve Currency,['Harmony'],1033.10346952216,[],,,,['api'],0,0,,0,wagmidao,wagmidao
WagyuSwap,WAG,Dexs,['Velas'],174454.11511155558,[],,,,['api'],0,0,,0,wagyuswap,wagyuswap
Waka Finance,WAKA,Dexs,['Fantom'],17169.244470381767,[],,,,['api'],0,0,,0,waka finance,waka-finance
Wallet V,-,Interface,['nan'],,[],,,,['api'],0,0,,0,wallet v,wallet-v
Walrus Protocol,WAL,Developer Tools,['nan'],,[],,,,['api'],0,0,,0,walrus protocol,walrus-protocol
Wan Bridge,-,Bridge,['Multi-Chain'],17772761.71280446,[],,,,['api'],0,0,,0,wan bridge,wan-bridge
WanLend,-,Lending,['Wanchain'],1679305.7455675602,[],,,,['api'],0,0,,0,wanlend,wanlend
WanSwap Dex,WASP,Dexs,['Wanchain'],2167348.2632067804,[],,,,['api'],0,0,,0,wanswap dex,wanswap-dex
Wand Protocol,-,CDP,['Multi-Chain'],754416.8182644433,[],,,,['api'],0,0,,0,wand protocol,wand-protocol
WannaSwap,WANNA,Dexs,['Aurora'],98535.50428338932,[],,,,['api'],0,0,,0,wannaswap,wannaswap
WardenSwap,WAD,Dexs,['Binance'],466196.21116288006,[],,,,['api'],0,0,,0,wardenswap,wardenswap
Warp,WARP,Reserve Currency,['Polygon'],0.0,[],,,,['api'],0,0,,0,warp,warp
Warp Dex,-,Dexs,['Bostrom'],8824.24093761764,[],,,,['api'],0,0,,0,warp dex,warp-dex
Warp Finance,-,Launchpad,['Ethereum'],19.057921287798916,[],,,,['api'],0,0,,0,warp finance,warp-finance
Warp Protocol,WARP,Lending,['Ethereum'],42560.704860433565,[],,,,['api'],0,0,,0,warp protocol,warp-protocol
WarpGate,-,Dexs,['Immutable zkEVM'],2415.4196552969697,[],,,,['api'],0,0,,0,warpgate,warpgate
Wasabee,-,Dexs,['Berachain'],692907.9711870446,[],,,,['api'],0,0,,0,wasabee,wasabee
Wasabi,-,Derivatives,['Multi-Chain'],27556987.883280247,[],,,,['api'],0,0,,0,wasabi,wasabi
Wasabix,WASABI,Yield,['Multi-Chain'],240274.98854835483,[],,,,['api'],0,0,,0,wasabix,wasabix
WaterDendy,WD,Yield,['Arbitrum'],92.97558369206502,[],,,,['api'],0,0,,0,waterdendy,waterdendy
WaterLoan,WAT,Lending,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,waterloan,waterloan
WaterNeuron,WTN,Liquid Staking,['ICP'],14383330.995650696,[],,,,['api'],0,0,,0,waterneuron,waterneuron
Waterfall BSC,WATERFALL,Yield,['Multi-Chain'],32565.888026260174,[],,,,['api'],0,0,,0,waterfall bsc,waterfall-bsc
Waterfall DEX,WTFX,Dexs,['Arbitrum'],3432.294389702208,[],,,,['api'],0,0,,0,waterfall dex,waterfall-dex
Waterfall DeFi,WTF,Yield Aggregator,['Multi-Chain'],42679.79113705498,[],,,,['api'],0,0,,0,waterfall defi,waterfall-defi
Waterfall Finance Yield,WATERFALL,Yield,['Fantom'],726.8063530111898,[],,,,['api'],0,0,,0,waterfall finance yield,waterfall-finance-yield
Waterfall WTF,WTF,Algo-Stables,['Binance'],0.0,[],,,,['api'],0,0,,0,waterfall wtf,waterfall-wtf
Wault,WEX,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,wault,wault
Wavelength DAO,-,Dexs,['Velas'],84985.83232604004,[],,,,['api'],0,0,,0,wavelength dao,wavelength-dao
Waves Exchange,-,Farm,['Waves'],4472866.418304969,[],,,,['api'],0,0,,0,waves exchange,waves-exchange
WavesBridge,-,Bridge,['Multi-Chain'],3873469.857323984,[],,,,['api'],0,0,,0,wavesbridge,wavesbridge
WaxDAO,WAXDAO,Services,['Wax'],562.4095760383537,[],,,,['api'],0,0,,0,waxdao,waxdao
WaxFusion,-,Liquid Staking,['Wax'],54706.0930245047,[],,,,['api'],0,0,,0,waxfusion,waxfusion
WeBera Finance,-,Yield,['Berachain'],166003.7944558541,[],,,,['api'],0,0,,0,webera finance,webera-finance
WePiggy,WPC,Lending,['Multi-Chain'],2622793.1590609495,[],,,,['api'],0,0,,0,wepiggy,wepiggy
WeStarter,WAR,Launchpad,['Heco'],4.447550145263054,[],,,,['api'],0,0,,0,westarter,westarter
Weave,-,Yield Aggregator,['Kava'],1.1221665,[],,,,['api'],0,0,,0,weave,weave
Web3.world,W3W,Dexs,['Venom'],5726913.0,[],,,,['api'],0,0,,0,web3.world,web3.world
